Категория,Артикул,Название,Бренд,Цена,Ссылка,Размеры и наличие,Всего,Фото,Санкт-Петербург (Ярослава Гашека),Санкт-Петербург (Спортивная),Екатеринбург (Основной склад),Екатеринбург (Соболева),Екатеринбург (Парина),Екатеринбург (Бисертская),Екатеринбург (Елизаветинское шоссе),Тюмень (Народная),Уфа,Ижевск
Ракетки для тенниса,231414,Теннисная ракетка Head Extreme Jr.25,Head,2990 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-head-extreme-jr-25-13375,0: Парина - 2 шт | Бисертская - 1 шт | Санкт-Петербург (Спортивная) - 2 шт | Уфа - 1 шт | Тюмень - 1 шт,7.0,data\product_images\16ff39e0f692.png,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0
Ракетки для тенниса,232005,Теннисная ракетка Head Instinct MP 2025,Head,19432 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-head-instinct-mp-2025-17482,2: Санкт-Петербург (Спортивная) - 1 шт | Соболева - 1 шт | 3: Соболева - 1 шт | Ижевск - 2 шт | Бисертская - 1 шт | Парина - 1 шт | Тюмень (Народная) - 2 шт | Санкт-Петербург (Спортивная) - 2 шт | 4: Санкт-Петербург (Спортивная) - 2 шт | Парина - 1 шт | Тюмень (Народная) - 1 шт,15.0,data\product_images\e908781b4df8.png,0.0,5.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,2.0
Ракетки для тенниса,WR171810,Теннисная ракетка Wilson Slam Boys Junior 25,Wilson,4042 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-wilson-slam-boys-junior-25-17494,0: Парина - 1 шт | Соболева - 1 шт | Уфа - 1 шт | Бисертская - 1 шт | Санкт-Петербург (Спортивная) - 1 шт,5.0,data\product_images\ce8fb244fca3.png,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
Ракетки для тенниса,140237,Теннисная ракетка Babolat Ballfighter 17 Blue/Orange/Black,Babolat,2269 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-babolat-ballfighter-17-blue-orange-black-9464,0000: Соболева - 2 шт | Парина - 2 шт,4.0,data\product_images\e72311ac5422.jpg,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
Ракетки для тенниса,231425,Теннисная ракетка Head Radical Jr 23,Head,4042 ₽,https://saletennis.com/catalog/product/tennisnaya-raketka-head-radical-jr-23-4259-4259,0: Парина - 2 шт | Санкт-Петербург (Спортивная) - 3 шт | Тюмень - 1 шт | Уфа - 2 шт | Бисертская - 1 шт | Санкт-Петербург (Ярослава Гашека) - 1 шт | Соболева - 1 шт,11.0,data\product_images\c8b297155f07.png,1.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0
Ракетки для тенниса,0297,Теннисная ракетка Solinco Shadow 19,Solinco,2990 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-solinco-shadow-19-14011,0: Бисертская - 1 шт | Соболева - 1 шт,2.0,data\product_images\d06afac2d885.png,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Ракетки для тенниса,235173,Теннисная ракетка Head Radical Jr 2023 26,Head,11193 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-head-radical-jr-2023-26-14790,0: Санкт-Петербург (Спортивная) - 1 шт | Тюмень (Народная) - 2 шт | Парина - 1 шт,4.0,data\product_images\b473001ed7db.png,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
Ракетки для тенниса,14TEMP192E,Теннисная ракетка Tecnifibre Tempo 19,Tecnifibre,3368 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifibre-tempo-19-14266,0: Соболева - 1 шт,1.0,data\product_images\545158ef0b24.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Ракетки для тенниса,WR118810H,Теннисная ракетка Wilson Ultra Power Jr.23,Wilson,5662 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-wilson-ultra-power-jr-23-18059,0: Парина - 1 шт | Соболева - 1 шт | Тюмень - 1 шт,3.0,data\product_images\a59a206d32c7.png,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
Ракетки для тенниса,WR118110H,Теннисная ракетка Wilson Pro Staff Precision Jr. 21,Wilson,3894 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-wilson-pro-staff-precision-jr-21-15906,0: Санкт-Петербург (Ярослава Гашека) - 1 шт | Парина - 2 шт | Соболева - 3 шт | Тюмень (Народная) - 1 шт | Ижевск - 1 шт,8.0,data\product_images\60bfe7a2d36d.png,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0
Ракетки для тенниса,236004,Теннисная ракетка Head Speed Pro 2024,Head,17995 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-head-speed-pro-2024-15842,3: Ижевск - 2 шт | Уфа - 2 шт | Бисертская - 3 шт | Основной склад Екатеринбург - 2 шт | Парина - 3 шт | Соболева - 2 шт | Тюмень (Народная) - 1 шт | 4: Уфа - 1 шт,16.0,data\product_images\e911f91e7535.png,0.0,0.0,2.0,2.0,3.0,3.0,0.0,1.0,3.0,2.0
Ракетки для тенниса,231015,Теннисная ракетка Head Radical MP 2025,Head,22990 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-head-radical-mp-2025-17283,4: Тюмень (Народная) - 2 шт | Санкт-Петербург (Спортивная) - 2 шт | Соболева - 1 шт | Парина - 1 шт,6.0,data\product_images\b14df3917be6.png,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
Ракетки для тенниса,231435,Теннисная ракетка Head Radical Jr 21,Head,2990 ₽,https://saletennis.com/catalog/product/tennisnaya-raketka-head-radical-jr-21-4262-4262,0: Тюмень (Народная) - 1 шт | Бисертская - 1 шт | Ижевск - 1 шт | Санкт-Петербург (Спортивная) - 3 шт | Парина - 2 шт | Уфа - 1 шт | Соболева - 2 шт,11.0,data\product_images\2b557c49d962.png,0.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0
Ракетки для тенниса,231115,Теннисная ракетка Head Gravity Tour 2025,Head,26317 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-head-gravity-tour-2025-16879,3: Парина - 2 шт | Соболева - 2 шт | Тюмень (Народная) - 1 шт | Санкт-Петербург (Спортивная) - 3 шт | Бисертская - 2 шт | Ижевск - 2 шт | 4: Парина - 1 шт | Соболева - 1 шт | Санкт-Петербург (Спортивная) - 2 шт,16.0,data\product_images\57d4e27595fa.png,0.0,5.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,2.0
Ракетки для тенниса,WR149811,Теннисная ракетка Wilson Blade 98 16x19 V9.0,Wilson,22990 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-wilson-blade-98-16x19-v9-0-15646,4: Тюмень (Народная) - 1 шт,1.0,data\product_images\fda17e4b731f.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Ракетки для тенниса,WR198110,Теннисная ракетка Wilson US OPEN Pro 100,Wilson,18622 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-wilson-us-open-pro-100-18991,2: Тюмень (Народная) - 1 шт,1.0,data\product_images\a4a9059cf1a8.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Ракетки для тенниса,234032,Теннисная ракетка Head IG Speed Jr 21,Head,4952 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-head-ig-speed-jr-21-14774,0: Бисертская - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | Тюмень (Народная) - 2 шт | Парина - 3 шт | Соболева - 2 шт | Ижевск - 1 шт,10.0,data\product_images\577ed4006de1.png,0.0,1.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0
Ракетки для тенниса,WR151411,Теннисная ракетка Wilson RF 01,Wilson,28342 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-wilson-rf-01-16468,2: Соболева - 1 шт | 3: Санкт-Петербург (Спортивная) - 1 шт | 4: Парина - 1 шт,3.0,data\product_images\ef2cb9329c79.png,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ракетки для тенниса,230024,Теннисная ракетка Head IG Speed 23 2024,Head,6067 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-head-ig-speed-23-2024-17982,0: Уфа - 1 шт | Бисертская - 1 шт | Ижевск - 1 шт | Тюмень (Народная) - 2 шт | Соболева - 3 шт,8.0,data\product_images\535aced8cdf5.png,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0
Ракетки для тенниса,192066,Теннисная ракетка Solinco Blackout v.2 Camo 265,Solinco,21052 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-solinco-blackout-v-2-camo-265-19138,1: Бисертская - 1 шт | Санкт-Петербург (Спортивная) - 2 шт | Тюмень (Народная) - 1 шт | Парина - 1 шт | Ижевск - 1 шт | 2: Парина - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | Ижевск - 1 шт,9.0,data\product_images\934b00d8f1e5.png,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0
Ракетки для тенниса,230006,Теннисная ракетка Head IG Speed 26 2026,Head,6472 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-head-ig-speed-26-2026-19366,0: Уфа - 1 шт | Соболева - 3 шт | Ижевск - 2 шт | Бисертская - 1 шт | Парина - 2 шт | Санкт-Петербург (Спортивная) - 2 шт | 1: Санкт-Петербург (Спортивная) - 1 шт,12.0,data\product_images\b8335161693f.png,0.0,3.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0
Ракетки для тенниса,KR76-B26,Теннисная ракетка 7/6 Bear 26,7/6,3990 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-7-6-bear-26-17059,0: Соболева - 1 шт | Санкт-Петербург (Спортивная) - 4 шт | Парина - 2 шт | Основной склад Екатеринбург - 3 шт | Тюмень (Народная) - 2 шт | Санкт-Петербург (Ярослава Гашека) - 2 шт,14.0,data\product_images\d89e745824c5.png,2.0,4.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0
Ракетки для тенниса,232096,Теннисная ракетка Head Speed Jr 25 2026,Head,12547 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-head-speed-jr-25-2026-19097,0: Ижевск - 1 шт | Уфа - 2 шт | Парина - 3 шт | Тюмень (Народная) - 3 шт | Санкт-Петербург (Ярослава Гашека) - 2 шт | Бисертская - 2 шт | Соболева - 2 шт | Санкт-Петербург (Спортивная) - 2 шт,17.0,data\product_images\b9b4b3a01a8d.png,2.0,2.0,0.0,2.0,3.0,2.0,0.0,3.0,2.0,1.0
Ракетки для тенниса,235444,Теннисная ракетка Head Challenge Team L 2024 - Coral,Head,12547 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-head-challenge-team-l-2024-coral-15952,1: Санкт-Петербург (Спортивная) - 2 шт | Ижевск - 1 шт | Тюмень (Народная) - 1 шт | Уфа - 1 шт | 2: Тюмень - 1 шт | Уфа - 2 шт | Тюмень (Народная) - 2 шт | Санкт-Петербург (Спортивная) - 4 шт | Бисертская - 2 шт | Соболева - 2 шт | Ижевск - 2 шт | Парина - 3 шт,23.0,data\product_images\1d03da7ca82a.png,0.0,6.0,0.0,2.0,3.0,2.0,0.0,4.0,3.0,3.0
Ракетки для тенниса,140526-100,Теннисная ракетка Babolat Pure Strike 26 2026,Babolat,12142 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-babolat-pure-strike-26-2026-18762,0: Соболева - 1 шт,1.0,data\product_images\11d0768604cb.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Ракетки для тенниса,231045,Теннисная ракетка Head Radical Jr 26 2025,Head,12952 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-head-radical-jr-26-2025-17550,0: Соболева - 1 шт | Бисертская - 1 шт | Уфа - 1 шт | Санкт-Петербург (Спортивная) - 2 шт | Тюмень (Народная) - 3 шт | 1: Санкт-Петербург (Спортивная) - 3 шт | Тюмень (Народная) - 1 шт | Уфа - 1 шт,13.0,data\product_images\5dc19f08f069.png,0.0,5.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0
Ракетки для тенниса,232276,Теннисная ракетка Head Boom Elite 2026,Head,16192 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-head-boom-elite-2026-19066,2: Бисертская - 1 шт | Санкт-Петербург (Спортивная) - 4 шт | Ижевск - 1 шт,6.0,data\product_images\26e11885831c.png,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Ракетки для тенниса,235434,Теннисная ракетка Head Challenge Team 2024 - Mint,Head,12952 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-head-challenge-team-2024-mint-15950,1: Парина - 1 шт | Санкт-Петербург (Спортивная) - 2 шт | 2: Соболева - 2 шт | Санкт-Петербург (Спортивная) - 1 шт | Уфа - 1 шт | Парина - 1 шт | Бисертская - 2 шт,10.0,data\product_images\73db9884106f.png,0.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0
Ракетки для тенниса,231226,Теннисная ракетка Head IG Speed Xceed,Head,10927 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-head-ig-speed-xceed-18037,2: Соболева - 1 шт | Тюмень (Народная) - 1 шт | Ижевск - 1 шт | Уфа - 1 шт | Санкт-Петербург (Спортивная) - 2 шт,6.0,data\product_images\3002bb88739d.png,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
Ракетки для тенниса,12CARJUNXT,Ракетка для сквоша Tecnifiber Carboflex Junior X-TOP,Не определен,6293 ₽,https://saletennis.com/catalog/product/rakietka-dlia-skvosha-tecnifiber-carboflex-junior-x-top-16283,Парина: 3 сет,3.0,data\product_images\76a59a6d77a4.png,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Ракетки для тенниса,140454,Теннисная ракетка Babolat RAFA Junior 19,Babolat,2790 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-babolat-rafa-junior-19-12887,0: Тюмень (Народная) - 1 шт | Парина - 3 шт | Бисертская - 2 шт | Санкт-Петербург (Спортивная) - 2 шт | Санкт-Петербург (Ярослава Гашека) - 1 шт,9.0,data\product_images\662d0a19d578.png,1.0,2.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0
Ракетки для тенниса,140487-100,Теннисная ракетка Babolat B'Fly 25 - Navy/Pink,Babolat,4447 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-babolat-b-fly-25-navy-pink-16316,00: Тюмень (Народная) - 1 шт | Санкт-Петербург (Спортивная) - 1 шт,2.0,data\product_images\c6e2d3fa895e.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Ракетки для тенниса,235033,Теннисная ракетка Head IG Gravity Jr 21 2023,Head,5257 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-head-ig-gravity-jr-21-2023-15235,0: Уфа - 1 шт | Тюмень (Народная) - 2 шт | Бисертская - 1 шт | Парина - 1 шт | Санкт-Петербург (Спортивная) - 2 шт | Соболева - 1 шт,8.0,data\product_images\9eee14d317dc.png,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0
Ракетки для тенниса,KR76-B23,Теннисная ракетка 7/6 Bear 23,7/6,3990 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-7-6-bear-23-15110,0: Соболева - 1 шт | Тюмень (Народная) - 2 шт | Ижевск - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | Основной склад Екатеринбург - 8 шт | Парина - 1 шт | Санкт-Петербург (Ярослава Гашека) - 3 шт | Уфа - 1 шт,18.0,data\product_images\31a77c56f6bc.png,3.0,1.0,8.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0
Ракетки для тенниса,14FIGHTX26,Теннисная ракетка Tecnifibre T-Fight 26 Tour 2023,Tecnifibre,11993 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifibre-t-fight-26-tour-2023-14570,0: Санкт-Петербург (Спортивная) - 1 шт | Тюмень (Народная) - 1 шт | Ижевск - 1 шт | Парина - 2 шт,5.0,data\product_images\1dfa5b4c5eb5.png,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0
Ракетки для тенниса,14BULL19NW,Теннисная ракетка Tecnifibre Bullit 19,Tecnifibre,2993 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifibre-bullit-19-13264,0: Соболева - 2 шт | Санкт-Петербург (Спортивная) - 1 шт | Парина - 1 шт,4.0,data\product_images\1ed8d0f68628.png,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
Мячи для тенниса,WR8218401001,Теннисные мячи Wilson 3B Championship Legacy White,Wilson,802 ₽,https://saletennis.com/catalog/product/tiennisnyie-miachi-wilson-3b-championship-legacy-white-19353,Нет информации о наличии,0.0,data\product_images\b713035cde5f.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Мячи для тенниса,WR8218402001,Теннисные мячи Wilson 3B Championship Legacy Yellow,Wilson,802 ₽,https://saletennis.com/catalog/product/tiennisnyie-miachi-wilson-3b-championship-legacy-yellow-19354,Нет информации о наличии,0.0,data\product_images\ed44a794d562.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Мячи для тенниса,TB-003-48,Теннисные мячи 7/6 3B Red x 48,7/6,8490 ₽,https://saletennis.com/catalog/product/tiennisnyie-miachi-7-6-3b-red-x-48-16969,Основной склад Екатеринбург: 8 сет | Санкт-Петербург (Спортивная): 1 сет,9.0,data\product_images\d5f89e674080.png,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Мячи для тенниса,TB-005,Теннисные мячи 7/6 Green 3 X 24,7/6,11990 ₽,https://saletennis.com/catalog/product/tiennisnyie-miachi-7-6-green-3-x-24-13781,Нет информации о наличии,0.0,data\product_images\8e81e694b2b6.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Мячи для тенниса,TB76-007,Теннисные мячи 7/6 Championship 3B,7/6,553 ₽,https://saletennis.com/catalog/product/tiennisnyie-miachi-7-6-championship-3b-15119,Нет информации о наличии,0.0,data\product_images\909bc4e5be8e.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Мячи для тенниса,570703,Теннисные мячи Head 3B Tour 3 x 24,Head,18990 ₽,https://saletennis.com/catalog/product/tiennisnyie-miachi-head-3b-tour-3-x-24-8499,Нет информации о наличии,0.0,data\product_images\3f4c54b223ff.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Мячи для тенниса,578413,Теннисные мячи Head Green 3 x 24,Head,13990 ₽,https://saletennis.com/catalog/product/tiennisnyie-miachi-head-green-3-x-24-18085,Нет информации о наличии,0.0,data\product_images\de518dbc7881.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Мячи для тенниса,J897-9.5,Мяч подарочный 7/6 Jumbo Tennis Ball 9.5' - Yellow,7/6,1990 ₽,https://saletennis.com/catalog/product/miach-podarochnyi-7-6-jumbo-tennis-ball-9-5-yellow-15253,Санкт-Петербург (Ярослава Гашека): 3 сет | Тюмень: 1 сет | Тюмень (Народная): 15 сет | Парина: 2 сет | Основной склад Екатеринбург: 1 сет | Санкт-Петербург (Спортивная): 6 сет | Соболева: 2 сет,30.0,data\product_images\060d5aed9caa.jpg,3.0,6.0,1.0,2.0,2.0,0.0,0.0,16.0,0.0,0.0
Мячи для тенниса,571071,Теннисные мячи Head 3B Pro Blue,Head,590 ₽,https://saletennis.com/catalog/product/tennisnye-myachi-head-3b-pro-blue-89-89,Нет информации о наличии,0.0,data\product_images\abb67147a0bf.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Мячи для тенниса,575203,Теннисные мячи Head 3B Championship 2022,Head,474 ₽,https://saletennis.com/catalog/product/tiennisnyie-miachi-head-3b-championship-2022-13477,Нет информации о наличии,0.0,data\product_images\d192ce006df1.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Мячи для тенниса,578270,Теннисные мячи Head TIP Orange пакет 72 мяча,Head,11990 ₽,https://saletennis.com/catalog/product/tiennisnyie-miachi-head-tip-orange-pakiet-72-miacha-7705,Основной склад Екатеринбург: 3 сет,3.0,data\product_images\d9c14271bd93.png,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Мячи для тенниса,WRT115000,Теннисные мячи Wilson 4B Roland Garros Clay,Wilson,1190 ₽,https://saletennis.com/catalog/product/tiennisnyie-miachi-wilson-4b-roland-garros-clay-10374,Нет информации о наличии,0.0,data\product_images\a013a9fe4db9.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Мячи для тенниса,575703,Теннисные мячи Head 3B Team,Head,450 ₽,https://saletennis.com/catalog/product/tennisnye-myachi-head-3b-team-414-414,Нет информации о наличии,0.0,data\product_images\a01a8c92043b.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Мячи для тенниса,578423,Теннисные мячи Head Stage 2 Orange 3 Х 24,Head,14490 ₽,https://saletennis.com/catalog/product/tiennisnyie-miachi-head-stage-2-orange-3-kh-24-19068,Нет информации о наличии,0.0,data\product_images\597c7cfe2420.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Мячи для тенниса,570823,Теннисные мячи Head 3B Tour XT,Head,805 ₽,https://saletennis.com/catalog/product/tiennisnyie-miachi-head-3b-tour-xt-10161,Нет информации о наличии,0.0,data\product_images\a34398991cd6.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Мячи для тенниса,578433,Теннисные мячи Head Red 3 ball,Head,638 ₽,https://saletennis.com/catalog/product/tiennisnyie-miachi-head-red-3-ball-18027,Основной склад Екатеринбург: 16 сет | Санкт-Петербург (Спортивная): 38 сет | Ижевск: 13 сет | Бисертская: 9 сет | Соболева: 21 сет | Уфа: 11 сет | Парина: 11 сет | Тюмень (Народная): 13 сет | Санкт-Петербург (Ярослава Гашека): 9 сет,141.0,data\product_images\85264d5d17e5.png,9.0,38.0,16.0,21.0,11.0,9.0,0.0,13.0,11.0,13.0
Мячи для тенниса,603758,Теннисные мячи Dunlop Indoor Foam 12 Balls,Dunlop,5990 ₽,https://saletennis.com/catalog/product/tiennisnyie-miachi-dunlop-indoor-foam-12-balls-18396,Нет информации о наличии,0.0,data\product_images\106c901b1114.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Мячи для тенниса,J897-6.0,Мяч подарочный 7/6 Jumbo Tennis Ball 6' - Yellow,7/6,1490 ₽,https://saletennis.com/catalog/product/miach-podarochnyi-7-6-jumbo-tennis-ball-6-yellow-15252,Основной склад Екатеринбург: 3 сет | Санкт-Петербург (Ярослава Гашека): 2 сет | Тюмень: 1 сет | Санкт-Петербург (Спортивная): 5 сет | Соболева: 2 сет | Парина: 3 сет | Тюмень (Народная): 7 сет,23.0,data\product_images\aefe7cbfca0b.jpg,2.0,5.0,3.0,2.0,3.0,0.0,0.0,8.0,0.0,0.0
Мячи для тенниса,TB-001,Теннисные мячи 7/6 3B Pro,7/6,650 ₽,https://saletennis.com/catalog/product/tiennisnyie-miachi-7-6-3b-pro-11296,Нет информации о наличии,0.0,data\product_images\93261e67bbb5.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Мячи для тенниса,578123,Теннисные мячи Head T.I.P. Orange 3 ball,Head,595 ₽,https://saletennis.com/catalog/product/tennisnye-myachi-head-tip-orange-3-ball-2591-2591,Нет информации о наличии,0.0,data\product_images\c93b149307fa.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Мячи для тенниса,TB76-006,Теннисные мячи 7/6 Pro 3 X 24,7/6,14990 ₽,https://saletennis.com/catalog/product/tiennisnyie-miachi-7-6-pro-3-x-24-15107,Нет информации о наличии,0.0,data\product_images\933f4ae235e0.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Мячи для тенниса,TB-004,Теннисные мячи 7/6 Orange 3 X 24,7/6,11990 ₽,https://saletennis.com/catalog/product/tiennisnyie-miachi-7-6-orange-3-x-24-13782,Нет информации о наличии,0.0,data\product_images\1c63e0d66fc8.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Мячи для тенниса,WRT116200,Теннисные мячи Wilson 4B US Open,Wilson,1090 ₽,https://saletennis.com/catalog/product/tiennisnyie-miachi-wilson-4b-us-open-7992,Нет информации о наличии,0.0,data\product_images\3426390d9aad.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Мячи для тенниса,601613,Теннисные мячи Dunlop Fort Clay Court 4B,Dunlop,1290 ₽,https://saletennis.com/catalog/product/tiennisnyie-miachi-dunlop-fort-clay-court-4b-19083,Нет информации о наличии,0.0,data\product_images\763f683894eb.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Мячи для тенниса,340982,Теннисные мячи Slazenger Wimbledon 2026 4B,Не определен,1490 ₽,https://saletennis.com/catalog/product/tiennisnyie-miachi-slazenger-wimbledon-2026-4b-19001,Нет информации о наличии,0.0,data\product_images\2e43c15aea1e.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Мячи для тенниса,578410,Теннисные мячи Head Green пакет 72 мяча,Head,11990 ₽,https://saletennis.com/catalog/product/tiennisnyie-miachi-head-green-pakiet-72-miacha-17056,Основной склад Екатеринбург: 1 сет,1.0,data\product_images\2341e3df58ad.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Мячи для тенниса,TB-003,Теннисные мячи 7/6 3B Red,7/6,690 ₽,https://saletennis.com/catalog/product/tiennisnyie-miachi-7-6-3b-red-11297,Нет информации о наличии,0.0,data\product_images\13f3c2abf269.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Аксессуары,52ATPCON50,Овергрип Tecnifibre Contact Pro White 50 pk,Tecnifibre,17990 ₽,https://saletennis.com/catalog/product/ovierghrip-tecnifibre-contact-pro-white-50-pk-18386,Уфа: 1 сет | Парина: 1 сет | Соболева: 1 сет | Бисертская: 1 сет,4.0,data\product_images\06198ee3d845.png,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
Аксессуары,285080-BN,Повязка на голову Head Headband - Banana,Head,608 ₽,https://saletennis.com/catalog/product/poviazka-na-gholovu-head-headband-banana-17048,Уфа: 2 сет | Ижевск: 1 сет | Санкт-Петербург (Спортивная): 2 сет,5.0,data\product_images\6fdc3cacce64.png,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
Аксессуары,288400-40,Комплект ручки Head № 4,Head,590 ₽,https://saletennis.com/catalog/product/kompliekt-ruchki-head-4-13952,Парина: 1 сет | Основной склад Екатеринбург: 5 сет,6.0,data\product_images\fba2cc6bb001.png,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
